MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,LivLotRatio,Spaciousness,TotalOutsideSF,Bldg_Duplex,Bldg_OneFam,Bldg_Twnhs,Bldg_TwnhsE,Bldg_TwoFmCon,PorchTypes
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,8810.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,390.0,1390.0,GasA,Excellent,Y,SBrkr,1390.0,0.0,0.0,1390.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,545.0,Typical,Typical,Paved,0.0,68.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2006,WD ,Normal,0.15777525539160045,198.57142857142858,68.0,0.0,1390.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,41.0,12393.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,847.0,847.0,GasA,Excellent,Y,SBrkr,847.0,1101.0,0.0,1948.0,0,0,2,1,4,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,434.0,Typical,Typical,Paved,100.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2006,WD ,Normal,0.15718550794803518,243.5,148.0,0.0,1948.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9135.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1342.0,1682.0,GasA,Excellent,Y,SBrkr,1700.0,0.0,0.0,1700.0,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,544.0,Typical,Typical,Paved,192.0,23.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.18609742747673783,242.85714285714286,215.0,0.0,1700.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,74.0,8581.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Good,Mn,Unf,7.0,Unf,0.0,851.0,851.0,GasA,Excellent,Y,SBrkr,851.0,886.0,0.0,1737.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,578.0,Typical,Typical,Paved,0.0,105.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,New,Partial,0.20242395991143222,248.14285714285714,105.0,0.0,1737.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,70.0,8400.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,784.0,784.0,GasA,Excellent,Y,SBrkr,784.0,827.0,0.0,1611.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,572.0,Typical,Typical,Paved,144.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2006,WD ,Normal,0.19178571428571428,268.5,180.0,0.0,1611.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84.0,10084.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1528.0,1552.0,GasA,Excellent,Y,SBrkr,1552.0,0.0,0.0,1552.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,3,782.0,Typical,Typical,Paved,144.0,20.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,New,Partial,0.15390717969059897,221.71428571428572,164.0,0.0,1552.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,89.0,11645.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,860.0,860.0,GasA,Excellent,Y,SBrkr,860.0,860.0,0.0,1720.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,565.0,Typical,Typical,Paved,0.0,70.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.1477028767711464,245.71428571428572,70.0,0.0,1720.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,8772.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,340.0,1336.0,GasA,Excellent,Y,SBrkr,1336.0,0.0,0.0,1336.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,2,502.0,Typical,Typical,Paved,136.0,43.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2006,New,Partial,0.15230278157774738,222.66666666666666,179.0,0.0,1336.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,68.0,8846.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,750.0,750.0,GasA,Excellent,Y,SBrkr,750.0,750.0,0.0,1500.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,564.0,Typical,Typical,Paved,0.0,35.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,New,Partial,0.16956816640289396,250.0,35.0,0.0,1500.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,8461.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,728.0,728.0,GasA,Excellent,Y,SBrkr,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,390.0,Typical,Typical,Paved,0.0,24.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,New,Partial,0.17208367805223967,182.0,24.0,0.0,1456.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65.0,8767.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1286.0,1310.0,GasA,Excellent,Y,SBrkr,1310.0,0.0,0.0,1310.0,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,Fin,2,400.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,New,Partial,0.14942397627466636,218.33333333333334,0.0,0.0,1310.0,0.0,0.0,0.0,0
Two_Story_1945_and_Older,Residential_Low_Density,67.0,8777.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,Two_Story,Below_Average,Above_Average,1910,2000,Gable,CompShg,Plywood,Plywood,,0.0,Typical,Good,CBlock,Good,Typical,No,Rec,6.0,BLQ,337.0,166.0,676.0,GasA,Good,Y,SBrkr,760.0,676.0,0.0,1436.0,1,0,2,0,3,1,Typical,6,Min1,0,No_Fireplace,Attchd,Unf,2,528.0,Typical,Typical,Paved,147.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,420.0,10,2006,WD ,Normal,0.16360943374729406,239.33333333333334,147.0,0.0,1436.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,134.0,17755.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Below_Average,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,1290.0,1466.0,GasA,Typical,Y,SBrkr,1466.0,0.0,0.0,1466.0,0,0,1,1,3,1,Fair,6,Typ,2,Good,Attchd,Fin,2,528.0,Typical,Typical,Paved,0.0,140.0,0.0,0.0,100.0,0.0,No_Pool,No_Fence,,0.0,11,2006,WD ,Normal,0.0825682906223599,244.33333333333334,240.0,0.0,1466.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,67.0,8877.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,CBlock,Fair,Fair,No,LwQ,4.0,Unf,0.0,0.0,836.0,GasA,Typical,Y,FuseF,1220.0,0.0,0.0,1220.0,0,0,1,0,2,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,396.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,COD,Normal,0.1374338177312155,203.33333333333334,0.0,0.0,1220.0,0.0,0.0,0.0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,38.0,7840.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,3.0,Unf,0.0,0.0,976.0,GasA,Typical,Y,SBrkr,1012.0,0.0,0.0,1012.0,0,2,2,0,4,0,Typical,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,10,2006,WD ,AdjLand,0.12908163265306122,253.0,0.0,1012.0,0.0,0.0,0.0,0.0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,35.0,9400.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,Typical,Typical,CBlock,Good,Good,Gd,GLQ,3.0,Unf,0.0,0.0,945.0,GasA,Typical,Y,SBrkr,980.0,0.0,0.0,980.0,0,2,2,0,4,0,Typical,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,10,2006,WD ,AdjLand,0.10425531914893617,245.0,0.0,980.0,0.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,16133.0,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Below_Average,1969,1969,Gable,CompShg,HdBoard,Plywood,,0.0,Typical,Typical,CBlock,Good,Typical,Mn,ALQ,1.0,Unf,0.0,329.0,1176.0,GasA,Typical,Y,SBrkr,1176.0,0.0,0.0,1176.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,360.0,Typical,Typical,Paved,0.0,92.0,0.0,0.0,112.0,0.0,No_Pool,No_Fence,,0.0,12,2006,WD ,Abnorml,0.07289406805925742,235.2,204.0,0.0,1176.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,62.0,7162.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,796.0,796.0,GasA,Excellent,Y,SBrkr,806.0,918.0,0.0,1724.0,0,0,2,1,3,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,616.0,Typical,Typical,Paved,168.0,57.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.24071488411058364,215.5,225.0,0.0,1724.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75.0,8050.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3.0,ALQ,297.0,142.0,914.0,GasA,Excellent,Y,SBrkr,914.0,0.0,0.0,914.0,1,0,1,0,2,1,Good,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,32.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.11354037267080745,228.5,32.0,0.0,914.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11060.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,1150.0,1150.0,GasA,Excellent,Y,SBrkr,1164.0,1150.0,0.0,2314.0,0,0,2,1,3,1,Good,9,Typ,1,Excellent,BuiltIn,Fin,2,502.0,Typical,Typical,Paved,0.0,274.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2006,ConLD,Normal,0.20922242314647377,257.1111111111111,274.0,0.0,2314.0,0.0,0.0,0.0,1
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35.0,3675.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,0.0,547.0,GasA,Good,Y,SBrkr,1072.0,0.0,0.0,1072.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Basment,Fin,2,525.0,Typical,Typical,Paved,0.0,28.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.2917006802721088,214.4,28.0,0.0,0.0,0.0,1072.0,0.0,1
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35.0,3675.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,0.0,547.0,GasA,Good,Y,SBrkr,1072.0,0.0,0.0,1072.0,1,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Basment,Fin,2,525.0,Typical,Typical,Paved,0.0,44.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,New,Partial,0.2917006802721088,214.4,44.0,0.0,0.0,0.0,1072.0,0.0,1
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35.0,3675.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Above_Average,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,Typical,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,0.0,547.0,GasA,Good,Y,SBrkr,1072.0,0.0,0.0,1072.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Basment,Fin,2,525.0,Typical,Typical,Paved,0.0,44.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,10,2006,New,Partial,0.2917006802721088,214.4,44.0,0.0,0.0,0.0,1072.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,2522.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,970.0,970.0,GasA,Excellent,Y,SBrkr,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,Good,7,Maj1,0,No_Fireplace,Detchd,Unf,2,380.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.6776367961934973,244.14285714285714,40.0,0.0,0.0,1709.0,0.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,2522.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,970.0,970.0,GasA,Excellent,Y,SBrkr,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,Good,7,Maj1,0,No_Fireplace,Detchd,Unf,2,380.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.6776367961934973,244.14285714285714,40.0,0.0,0.0,1709.0,0.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,2522.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,970.0,970.0,GasA,Excellent,Y,SBrkr,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,Good,7,Maj1,0,No_Fireplace,Detchd,Unf,2,380.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.6776367961934973,244.14285714285714,40.0,0.0,0.0,1709.0,0.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24.0,2522.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,970.0,970.0,GasA,Excellent,Y,SBrkr,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,Good,7,Maj1,0,No_Fireplace,Detchd,Unf,2,380.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.6776367961934973,244.14285714285714,40.0,0.0,0.0,1709.0,0.0,0.0,1
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,32.0,3363.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,976.0,976.0,GasA,Excellent,Y,SBrkr,976.0,732.0,0.0,1708.0,0,0,2,0,3,1,Good,7,Maj1,0,No_Fireplace,Detchd,Unf,2,380.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.5078798691644365,244.0,40.0,0.0,0.0,0.0,1708.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,56.0,6956.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1948,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Good,CBlock,Fair,Typical,Mn,Unf,7.0,Unf,0.0,624.0,624.0,GasA,Excellent,Y,SBrkr,624.0,312.0,0.0,936.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,265.0,Typical,Poor,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.13456009200690053,187.2,0.0,0.0,936.0,0.0,0.0,0.0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,72.0,7822.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,Fair,1915,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,Typical,Fair,BrkTil,Fair,Fair,No,Unf,7.0,Unf,0.0,832.0,832.0,GasA,Typical,Y,FuseF,846.0,492.0,0.0,1338.0,0,0,2,0,3,1,Typical,7,Typ,0,No_Fireplace,Detchd,Unf,2,528.0,Typical,Typical,Dirt_Gravel,0.0,0.0,208.0,0.0,0.0,0.0,No_Pool,Good_Privacy,,0.0,5,2006,WD ,AdjLand,0.1710559959089747,191.14285714285714,208.0,0.0,1338.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,62.0,8707.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,7.0,Unf,0.0,1093.0,1093.0,GasA,Typical,N,FuseF,1093.0,576.0,0.0,1669.0,0,0,1,1,4,1,Typical,9,Min2,0,No_Fireplace,Attchd,Unf,1,288.0,Fair,Typical,Paved,0.0,0.0,56.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,AdjLand,0.19168485126909382,185.44444444444446,56.0,0.0,1669.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,58.0,8410.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,OneFam,One_and_Half_Fin,Average,Fair,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,,0.0,Typical,Fair,PConc,Typical,Typical,No,Unf,7.0,Unf,0.0,658.0,658.0,GasA,Typical,Y,SBrkr,658.0,526.0,0.0,1184.0,0,0,1,0,5,1,Typical,8,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Dirt_Gravel,0.0,151.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,AdjLand,0.14078478002378123,148.0,151.0,0.0,1184.0,0.0,0.0,0.0,1
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60.0,9738.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1924,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,Typical,Good,BrkTil,Typical,Typical,No,BLQ,2.0,Unf,0.0,392.0,784.0,GasA,Good,Y,SBrkr,949.0,272.0,0.0,1221.0,1,0,1,0,4,1,Typical,7,Typ,0,No_Fireplace,Attchd,Unf,1,392.0,Typical,Typical,Paved,0.0,0.0,236.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,3,2006,WD ,Normal,0.12538508934072704,174.42857142857142,236.0,0.0,1221.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,8172.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Good,1955,1990,Hip,CompShg,WdShing,Plywood,,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,697.0,864.0,GasA,Typical,Y,SBrkr,864.0,0.0,0.0,864.0,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,572.0,Typical,Typical,Dirt_Gravel,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.10572687224669604,172.8,0.0,0.0,864.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,16012.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Below_Average,1954,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,60.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,263.0,954.0,GasA,Excellent,Y,SBrkr,1482.0,0.0,0.0,1482.0,0,1,2,0,3,1,Typical,6,Min1,1,Good,More_Than_Two_Types,Unf,2,609.0,Typical,Typical,Paved,0.0,30.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,10,2006,WD ,Abnorml,0.09255558331251561,247.0,30.0,0.0,1482.0,0.0,0.0,0.0,1
